,adult,budget,id,imdb_id,original_language,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count
40343,FALSE,1,287524,tt2165765,en,2.508452,10/31/14,0,95,Released,Fear Clinic,4,42
40344,FALSE,1500000,287581,tt3997248,pl,0.374007,10/17/14,0,117,Released,Foreign Body,5.5,2
40365,FALSE,5,287859,tt3483712,hi,1.109545,8/29/14,4,141,Released,Raja Natwarlal,5.5,8
40367,FALSE,15000000,287903,tt3850590,en,15.553313,11/26/15,61548707,98,Released,Krampus,5.9,601
40368,FALSE,18000000,287935,tt2390283,en,2.355806,9/1/14,0,120,Released,Midnight Sun,5.8,18
40369,FALSE,250000,287940,tt2363309,en,2.124093,12/31/11,0,89,Released,Night Sights,3.5,7
40370,FALSE,25000000,287948,tt2938956,en,11.007319,9/3/15,72629670,96,Released,The Transporter Refueled,5.3,573
40389,FALSE,600000,288130,tt3983732,en,0.862513,9/8/14,0,60,Released,A Good Job: Stories of the FDNY,0,0
40393,FALSE,1400000,288154,tt2713642,en,2.466441,8/22/14,0,88,Released,Jersey Shore Massacre,3.4,23
40394,FALSE,1000000,288158,tt2339741,en,6.942139,12/30/14,26501323,90,Released,The Woman in Black 2: Angel of Death,5,389
40448,FALSE,14500000,288980,tt2584018,en,5.3991,8/21/14,0,98,Released,Freedom,5.8,9
40463,FALSE,20000000,289222,tt1730768,en,13.655178,3/31/17,13162475,126,Released,The Zookeeper's Wife,7.1,160
40477,FALSE,3500000,289510,tt3461252,ar,0.945722,7/28/14,0,170,Released,The Blue Elephant,6.5,18
40478,FALSE,200000,289519,tt2194492,en,0.111754,11/1/03,0,90,Released,Blues Story,4,2
40486,FALSE,25000000,289720,tt1552224,en,9.029641,9/26/14,0,98,Released,Outcast,4.5,140
40489,FALSE,5000000,289728,tt3486392,en,2.448724,12/2/14,0,93,Released,Jingle All the Way 2,4,11
40498,FALSE,8575000,290098,tt4016934,ko,16.727405,6/1/16,1983204,145,Released,The Handmaiden,8.1,453
40504,FALSE,50000000,290250,tt3799694,en,16.075615,5/15/16,62788218,116,Released,The Nice Guys,7,2382
40517,FALSE,18000000,290555,tt1403241,en,11.481479,8/28/14,0,90,Released,Wolves,5.7,82
40518,FALSE,10000000,290556,tt2940280,ru,1.35921,9/4/14,0,134,Released,Viktor,5,2
40519,FALSE,115000000,290595,tt2381991,en,17.260203,4/6/16,164602163,114,Released,The Huntsman: Winter's War,6,1575
40527,FALSE,415000,290739,tt0831881,en,0.076579,5/2/10,0,76,Released,Land,4.3,2
40528,FALSE,19500000,290751,tt1741273,en,6.79115,10/14/15,34854990,111,Released,Secret in Their Eyes,6.2,341
40530,FALSE,11000000,290764,tt2401097,en,9.056173,1/15/15,593683,94,Released,Tracers,5.9,437
40535,FALSE,5000000,290825,tt3838992,en,7.550395,7/8/16,0,88,Released,Yoga Hosers,4.7,107
40537,FALSE,25000000,290864,tt2952602,cn,6.636514,10/31/14,129115,100,Released,Kung Fu Jungle,6.5,117
40556,FALSE,8000000,291270,tt2401878,en,10.428421,12/30/15,5659286,90,Released,Anomalisa,6.9,472
40561,FALSE,25000000,291328,tt1974420,en,8.167673,11/23/16,3885342,127,Released,Rules Don't Apply,5.9,103
40567,FALSE,1500000,291362,tt3110770,en,1.906036,3/6/15,0,97,Released,Road Hard,6.6,8
40583,FALSE,90000000,291805,tt3110958,en,39.540653,6/2/16,334901337,129,Released,Now You See Me 2,6.7,3362
40593,FALSE,11500000,291870,tt1860213,en,16.290586,1/21/16,94073028,102,Released,Dirty Grandpa,5.7,1429
40605,FALSE,400000,292081,tt1322313,en,0.984906,5/22/15,88097,100,Released,Sunshine Superman,7.2,10
40614,FALSE,7400000,292280,tt4030600,en,19.225832,1/12/17,26667197,96,Released,The Bye Bye Man,5.1,262
40620,FALSE,3000000,292431,tt3774694,en,2.328321,7/6/15,249083,134,Released,Love,5.2,449
40628,FALSE,913000,292539,tt2141739,de,1.254662,4/26/14,0,83,Released,Food Chains,7.4,8
40658,FALSE,722083,293122,tt3037582,en,0.817488,11/12/14,499168,120,Released,The Guide,8.6,6
40660,FALSE,185000000,293167,tt3731562,en,29.429112,3/8/17,566652812,118,Released,Kong: Skull Island,6.2,3161
40664,FALSE,20000000,293238,tt1866570,de,2.062354,11/24/12,0,180,Released,Labyrinth,5.9,16
40668,FALSE,4700000,293271,tt2371399,fi,1.160542,10/10/14,0,80,Released,Moomins on the Riviera,5.8,12
40671,FALSE,1300000,293313,tt2956666,en,0.020492,2/7/14,0,77,Released,Risto Räppääjä ja liukas Lennart,0,0
40676,FALSE,460000,293444,tt3105418,fi,0.093541,3/7/14,0,73,Released,Garden Lovers,0,0
40678,FALSE,15000000,293452,tt2364897,en,13.288704,9/9/16,0,92,Released,The Disappointments Room,4.3,144
40681,FALSE,2100000,293471,tt2571776,en,0.017998,1/17/14,0,80,Released,Jill and Joy,0,0
40684,FALSE,3200000,293491,tt2965842,sv,1.035143,8/19/14,0,93,Released,Raspberry Boat Refugee,6,4
40692,FALSE,2500000,293633,tt2403558,en,7.115612,10/10/14,0,98,Released,Catch Hell,5.3,34
40693,FALSE,25000000,293646,tt2006295,en,8.383246,8/6/15,24902723,120,Released,The 33,6,386
40694,FALSE,2000000,293654,tt3761706,ru,0.52437,9/18/14,0,89,Released,Corporate Event,3.5,4
40695,FALSE,58000000,293660,tt1431045,en,187.860492,2/9/16,783112979,108,Released,Deadpool,7.4,11444
40698,FALSE,40000000,293767,tt2513074,en,8.009568,11/10/16,30930984,113,Released,Billy Lynn's Long Halftime Walk,5.9,158
40699,FALSE,21000000,293768,tt1458169,en,20.214579,8/4/17,24527158,95,Released,Kidnap,6,244
40701,FALSE,10000,293796,tt2229497,en,0.049443,4/8/14,0,87,Released,Wet and Reckless,3,1
40707,FALSE,25000000,293863,tt1655441,en,10.542026,4/16/15,65663276,112,Released,The Age of Adaline,7.4,2052
40708,FALSE,600000,293880,tt3569326,en,0.966348,9/19/14,0,88,Released,Hollidaysburg,5.2,9
40713,FALSE,6700000,293982,tt3765326,pl,4.277554,9/19/14,0,130,Released,Warsaw 44,6.8,63
40714,FALSE,15000000,294016,tt3203606,en,7.358726,10/27/15,8235661,124,Released,Trumbo,7.3,507
40725,FALSE,61000000,294254,tt4046784,en,41.225769,9/9/15,311256926,132,Released,Maze Runner: The Scorch Trials,6.5,3148
40727,FALSE,65000000,294272,tt2788732,en,12.189941,8/10/16,143695338,102,Released,Pete's Dragon,6.2,697
40748,FALSE,750000,294741,tt3294200,en,3.669491,10/11/14,0,102,Released,The Falling,5,60
40755,FALSE,1800000,294963,tt2494362,en,10.480166,10/23/15,0,132,Released,Bone Tomahawk,6.6,511
40791,FALSE,125000000,295693,tt3874544,en,13.392824,3/23/17,498814908,97,Released,The Boss Baby,6.1,2336
40792,FALSE,937000,295698,tt2298394,en,1.405665,12/12/14,0,90,Released,Free the Nipple,5,14
40793,FALSE,10000000,295699,tt2937696,en,6.737797,3/30/16,3400278,116,Released,Everybody Wants Some!!,6.3,419
40795,FALSE,3000000,295723,tt2701772,en,1.911022,8/20/14,0,99,Released,Kingdom Come,4.4,19
40799,FALSE,2000000,295823,tt4162132,ru,0.631308,10/2/14,0,100,Released,Mixed Feelings,3.3,4
40804,FALSE,1900000,295886,tt3262990,en,1.483826,4/24/15,0,89,Post Production,Brotherly Love,6.9,21
40809,FALSE,20000000,295964,tt2503944,en,8.066726,10/2/15,36606743,100,Released,Burnt,6.3,974
40816,FALSE,20000000,296096,tt2674426,en,34.34759,6/2/16,207945075,110,Released,Me Before You,7.6,2674
40817,FALSE,40000000,296098,tt3682448,en,13.707888,10/15/15,165478348,141,Released,Bridge of Spies,7.2,2633
40818,FALSE,31000000,296099,tt1524930,en,11.33038,7/28/15,104384188,99,Released,Vacation,6.1,1218
40819,FALSE,25000000,296100,tt3530002,en,10.516094,11/20/15,52395996,101,Released,The Night Before,6.1,548
40830,FALSE,200000,296244,tt3949586,en,1.125723,10/30/14,0,86,Released,Plague,4.7,22
40834,FALSE,3000000,296360,tt3068194,en,12.822085,5/27/16,14016568,94,Released,Love & Friendship,6.4,171
40835,FALSE,3000000,296367,tt3248132,en,0.570639,4/14/14,0,90,Released,Morning Star,1.5,5
40839,FALSE,350000,296472,tt1562918,en,0.755105,6/15/12,0,92,Released,Wedding Day,5,1
40843,FALSE,110000000,296524,tt1860357,en,13.1984,9/29/16,121790373,107,Released,Deepwater Horizon,6.5,1478
40849,FALSE,500000,296778,tt3621802,es,1.427255,5/5/14,0,90,Released,Death in Buenos Aires,5.7,7
40869,FALSE,13000000,297222,tt2338151,hi,12.58752,12/18/14,120000000,153,Released,PK,7.7,262
40889,FALSE,3500000,297556,tt3878542,en,6.012379,1/27/15,0,72,Released,Justice League: Throne of Atlantis,6.5,222
40891,FALSE,15000000,297596,tt1274586,en,14.059259,12/4/14,0,94,Released,Dying of the Light,4.5,118
40907,FALSE,175000000,297761,tt1386697,en,42.965027,8/2/16,745600054,123,Released,Suicide Squad,5.9,7717
40908,FALSE,149000000,297762,tt0451279,en,294.337037,5/30/17,820580447,141,Released,Wonder Woman,7.2,5025
40911,FALSE,13000000,297806,tt1490785,en,4.654312,2/5/16,1646788,123,Released,I Saw the Light,5.9,48
40925,FALSE,2000000,298040,tt3745620,pl,2.445081,10/10/14,0,121,Released,Gods,7.9,38
40934,FALSE,5000000,298312,tt3567288,en,15.021058,9/10/15,98450062,94,Released,The Visit,6,1405
40936,FALSE,11930000,298382,tt2910904,en,7.95686,10/1/15,18340000,118,Released,The Dressmaker,6.9,419
40940,FALSE,5100000,298459,tt3324494,fr,8.323292,11/12/14,0,111,Released,Next Time I'll Aim for the Heart,5.6,89
40942,FALSE,8500000,298533,tt3788052,en,0.994222,12/3/14,0,90,Released,Corner Gas: The Movie,5.6,17
40945,FALSE,1500000,298582,tt3977462,en,2.607667,9/11/15,0,94,Released,Full Out,7.1,40
40955,FALSE,980000,298721,tt2818654,th,2.535419,9/2/15,0,122,Released,Cemetery of Splendour,4.4,50
40979,FALSE,100000,299245,tt2309260,en,7.51505,7/10/15,42664410,87,Released,The Gallows,4.9,370
40989,FALSE,2000000,299553,tt4416518,en,1.699695,10/2/15,0,92,Released,Shark Lake,4.4,19
40999,FALSE,2500000,299641,tt3135556,en,1.216497,3/13/16,230069,84,Released,Jimmy Vestvood: Amerikan Hero,5.4,14
41000,FALSE,38000000,299687,tt2304933,en,10.788263,1/14/16,109906372,112,Released,The 5th Wave,5.6,1993
41006,FALSE,12000000,299782,tt0069049,en,0.238154,12/31/18,0,0,Post Production,The Other Side of the Wind,0,1
41008,FALSE,32000000,299822,tt3585004,zh,2.269432,2/19/15,0,118,Released,Zhongkui: Snow Girl and the Dark Crystal,5.2,16
41009,FALSE,37000000,299824,tt4276752,zh,4.209701,12/18/15,278300000,127,Released,Mojin: The Lost Legend,6,71
41016,FALSE,2000000,300090,tt2241116,en,1.947005,9/20/13,0,90,Released,White Rabbit,6.3,20
41017,FALSE,12000000,300153,tt2948840,en,11.256619,7/24/15,0,112,Released,Life,5.9,128
41019,FALSE,65000000,300168,tt3672840,zh,5.462048,2/19/15,121545703,127,Released,Dragon Blade,5.9,146
41035,FALSE,495000,300487,tt3435570,fi,0.055159,11/7/14,0,75,Released,The Swedish Moment,6,1
41041,FALSE,446000,300600,tt3213622,en,0.701289,11/6/14,0,104,Released,RISE,5,3
41043,FALSE,14000000,300602,tt3896100,es,6.345679,8/28/15,8306690,94,Released,Capture the Flag,5.7,52
41048,FALSE,5000000,300667,tt4158624,en,4.626438,2/11/16,443962,87,Released,3 Generations,6.1,75
41049,FALSE,9900000,300669,tt4160708,en,25.869883,8/25/16,157100845,88,Released,Don't Breathe,6.7,1830
41050,FALSE,50000000,300671,tt4172430,en,18.022579,1/13/16,69411370,144,Released,13 Hours: The Secret Soldiers of Benghazi,7,963
41051,FALSE,5000000,300672,tt3704298,en,6.871869,4/18/16,0,110,Released,Vincent N Roxxy,5.6,21
41052,FALSE,80000000,300673,tt2025690,en,10.385757,1/25/16,52099090,114,Released,The Finest Hours,6.3,597
41056,FALSE,9600000,300693,tt3859076,en,6.133745,9/12/15,2541554,121,Released,Truth,6.5,165
41057,FALSE,5000000,300706,tt2980708,en,10.224446,12/23/14,0,81,Released,Let's Kill Ward's Wife,5.5,76
41069,FALSE,7900000,300983,tt4258292,ta,0.86433,2/6/15,16000000,176,Released,Yennai Arindhaal,6.6,14
41070,FALSE,21000000,301016,tt4119030,ru,0.528909,10/4/14,0,175,Released,Sunstroke,3.9,6
41071,FALSE,18,301056,tt1762233,en,1.145184,3/25/14,0,87,Released,Enchanted Kingdom,5.1,13
41074,FALSE,1500000,301228,tt1957938,en,3.256531,9/25/15,0,96,Released,Narcopolis,4.8,34
41075,FALSE,1100000,301229,tt2369600,en,0.652875,10/18/14,0,96,Released,Muffin Top: A Love Story,4.4,6
41080,FALSE,1500000,301325,tt3526286,de,2.451342,11/20/15,0,90,Released,#Horror,3.4,53
41084,FALSE,6000000,301351,tt3787590,en,9.023686,8/26/15,11122090,96,Released,We Are Your Friends,6.3,673
41085,FALSE,7000000,301365,tt1974419,en,13.410522,6/8/16,1333124,117,Released,The Neon Demon,6.4,926
41091,FALSE,9000000,301608,tt3733774,en,7.55939,4/29/16,0,93,Released,The Trust,4.8,159
41097,FALSE,3200000,301730,tt3816614,en,1.660383,12/4/14,0,90,Released,Turkey Shoot,4.1,11
41099,FALSE,3300000,301748,tt2796678,en,3.436499,11/8/14,45000,96,Released,The Opposite Sex,4.1,9
41104,FALSE,16000000,301875,tt3289728,en,19.803969,7/15/15,2084628,101,Released,Equals,5.9,386
41109,FALSE,1500000,302042,tt3731196,en,1.682861,11/10/14,0,88,Released,Dead on Campus,4.7,14
41112,FALSE,17000000,302150,tt2674358,en,12.396344,6/8/17,0,91,Released,The Hunter's Prayer,5.5,57
41113,FALSE,31500000,302156,tt3014866,en,10.038581,4/14/16,14708696,113,Released,Criminal,5.8,566
41117,FALSE,18000000,302349,tt3038708,en,1.917649,3/1/18,0,0,Post Production,Iron Sky: The Coming Race,0,0
41119,FALSE,40000000,302401,tt3774114,en,14.384554,9/15/16,37279439,134,Released,Snowden,7,1285
41125,FALSE,3000000,302496,tt1031658,en,0.708378,11/25/14,0,90,Released,Beautiful Girl,3.2,3
41129,FALSE,700000,302579,tt0133117,en,0.101618,10/8/99,10508,107,Released,Naturally Native,0,0
41131,FALSE,18000000,302688,tt3760922,en,6.344961,3/23/16,88923251,94,Released,My Big Fat Greek Wedding 2,5.6,328
41132,FALSE,50000000,302699,tt1489889,en,11.374041,6/15/16,216972543,107,Released,Central Intelligence,6.2,1699
41138,FALSE,44000000,302946,tt2140479,en,13.465656,10/14/16,155160045,128,Released,The Accountant,6.9,2121
41148,FALSE,8000000,303542,tt3078296,it,4.349915,12/18/14,0,0,Released,The Invisible Boy,6,170
41156,FALSE,40000,303856,tt2624866,de,0.67191,10/31/14,0,82,Released,The Presence,3.9,15
41157,FALSE,5000000,303857,tt3819668,ja,11.350372,4/18/15,61768190,93,Released,Dragon Ball Z: Resurrection 'F',6.8,377
41158,FALSE,27000000,303858,tt2241351,en,11.953822,5/12/16,93282604,98,Released,Money Monster,6.5,1096
41160,FALSE,24720400,303903,tt3918368,ja,3.662458,7/19/14,0,76,Released,Pokémon the Movie: Diancie and the Cocoon of Destruction,5.6,30
41163,FALSE,10000000,303991,tt1172049,en,6.925667,4/6/16,1978592,101,Released,Demolition,6.6,661
41170,FALSE,11000000,304357,tt2404425,en,11.61,4/10/15,61619773,120,Released,Woman in Gold,7.3,454
41171,FALSE,12000000,304372,tt3862750,en,7.607052,9/11/15,60273173,100,Released,The Perfect Guy,5.6,162
41173,FALSE,11000000,304410,tt3547740,fr,7.943506,12/17/14,0,105,Released,The Bélier Family,7,789
41174,FALSE,3000000,304613,tt3317874,en,4.262502,12/4/14,0,93,Released,Charlie's Farm,4.8,36
41196,FALSE,100000000,305470,tt3717490,en,23.247298,3/23/17,142337240,124,Released,Power Rangers,6.3,1321
41198,FALSE,7500000,305638,tt3022458,da,7.169599,3/26/15,0,96,Released,The Shamer's Daughter,5.5,50
41199,FALSE,5000000,305642,tt3501590,en,3.820453,10/29/15,0,96,Released,Ithaca,5.7,22
41201,FALSE,2,305747,tt2828884,pt,1.259813,1/31/15,0,90,Released,Hoovey,5.9,10
41228,FALSE,7000000,306745,tt1658801,en,4.955317,10/2/15,573335,103,Released,Freeheld,7.1,168
41230,FALSE,15000000,306819,tt0810819,en,11.245661,11/27/15,64191523,120,Released,The Danish Girl,7.4,1689
41241,FALSE,30000000,307081,tt1798684,en,12.370126,6/15/15,91709827,123,Released,Southpaw,7.3,2112
41243,FALSE,5290000,307103,tt3433632,fr,5.127658,1/7/15,0,120,Released,Serial Killer 1,7,85
41244,FALSE,200000,307113,tt3506224,fi,0.014121,3/14/14,0,,Released,Presidentintekijät,0,0
41255,FALSE,10000000,307663,tt3480796,en,19.236571,1/16/15,0,96,Released,Vice,4.1,245
41266,FALSE,100000,308084,tt3824458,en,4.832631,7/10/15,702354,87,Released,Tangerine,6.9,166
41267,FALSE,3500000,308160,tt3220192,sv,1.849762,1/16/15,0,88,Released,The Master Plan,6.6,16
41270,FALSE,40000000,308266,tt2005151,en,16.453573,8/17/16,86234523,114,Released,War Dogs,6.8,1392
41271,FALSE,7000,308269,tt2181542,en,0.032138,10/14/14,0,79,Released,"Gore, Quebec",0,0
41278,FALSE,3500000,308453,tt3859304,en,5.353826,1/22/16,615816,108,Released,The Bronze,5.5,112
41281,FALSE,17000000,308529,tt3082898,en,6.966654,7/14/16,0,90,Released,Kickboxer: Vengeance,4.5,103
41282,FALSE,135000000,308531,tt3949660,en,13.047776,6/1/16,245623848,112,Released,Teenage Mutant Ninja Turtles: Out of the Shadows,5.8,984
41285,FALSE,447524,308638,tt3534602,en,3.993759,5/8/15,771317,101,Released,The D Train,4.5,79
41286,FALSE,700000,308639,tt3850214,en,7.948581,6/19/15,17986781,103,Released,Dope,7.2,698
41306,FALSE,38000000,309302,tt2909116,zh,6.542647,2/19/15,123205624,116,Released,Wolf Totem,6.4,137
41307,FALSE,600000,309304,tt4270516,en,4.565414,6/4/15,7087452,78,Released,Grandma,6.1,143
41311,FALSE,800000,309579,tt0852992,en,0.010448,2/4/08,0,58,Released,Prince Among Slaves,0,0
41314,FALSE,64000000,309809,tt1754656,en,11.376954,7/29/15,97571250,92,Released,The Little Prince,7.6,771
41320,FALSE,13000000,309886,tt3647498,en,7.146017,8/11/16,0,88,Released,Blood Father,6.2,525
41321,FALSE,5300000,309887,tt3525346,en,4.743997,3/6/15,0,85,Released,Bad Asses on the Bayou,5.8,34
41324,FALSE,2000000,309919,tt1772261,en,1.043799,8/21/15,0,89,Released,The Curse of Downers Grove,4.3,25
41331,FALSE,1556288,310123,tt4228746,en,0.195677,11/28/14,1268395,128,Released,Zid,7.5,2
41333,FALSE,3500000,310131,tt4263482,en,11.840138,2/19/16,40423945,92,Released,The Witch,6.3,1471
41337,FALSE,25000000,310307,tt4276820,en,17.523343,11/24/16,23964782,115,Released,The Founder,7,855
41348,FALSE,13360000,310593,tt3312830,it,8.717661,5/20/15,2000000,118,Released,Youth,6.7,625
41357,FALSE,2000000,311146,tt4235342,id,0.947278,12/18/14,0,111,Released,The Golden Cane Warrior,6.5,8
41363,FALSE,150000000,311324,tt2034800,en,15.884744,12/16/16,331957105,103,Released,The Great Wall,5.8,1465
41376,FALSE,12500000,312113,tt2147225,en,2.107069,12/7/12,0,95,Released,Black November,6.4,4
41384,FALSE,37000000,312221,tt3076658,en,33.449723,11/25/15,173567581,133,Released,Creed,7.3,1963
41386,FALSE,60,312399,tt0810871,ja,0.002385,1/1/02,0,47,Released,Toy Reanimator,0,0
41394,FALSE,3150000,312791,tt2577172,en,14.386348,10/16/14,0,100,Released,GirlHouse,5.2,99
41409,FALSE,60000000,313297,tt4302938,en,12.321832,8/18/16,69929545,102,Released,Kubo and the Two Strings,7.7,982
41410,FALSE,30000000,313369,tt3783958,en,19.681686,11/29/16,445435700,128,Released,La La Land,7.9,4745
41421,FALSE,5000000,313922,tt4062536,en,8.4702,4/15/16,3220371,95,Released,Green Room,6.7,696
41426,FALSE,1500000,314029,tt4899406,pt,1.720755,1/14/16,0,101,Released,Neon Bull,6.5,25
41430,FALSE,30000000,314095,tt1212428,en,21.791111,10/15/16,8574339,140,Released,The Lost City of Z,6.1,598
41437,FALSE,20000000,314365,tt1895587,en,14.63239,11/6/15,88346473,128,Released,Spotlight,7.8,2751
41438,FALSE,2023012,314371,tt3865478,pl,1.519861,9/2/15,0,81,Released,11 Minutes,5.9,15
41439,FALSE,10000000,314385,tt3707106,en,12.61223,11/12/15,3727746,122,Released,By the Sea,5.4,159
41445,FALSE,12000000,314405,tt3278330,en,10.95023,5/14/15,0,125,Released,Tale of Tales,6.1,403
41457,FALSE,2000000,314952,tt4393278,ru,1.48559,1/1/15,0,90,Released,What Men Do! 2,2.2,5
41460,FALSE,15000000,315011,tt4262980,ja,9.285519,7/29/16,77000000,120,Released,Shin Godzilla,6.6,152
41464,FALSE,2000000,315055,tt3442634,fi,0.648791,2/27/15,0,93,Released,Absolution,6.8,2
41482,FALSE,25784494,315509,tt3614922,cn,1.596675,4/30/15,0,118,Released,Helios,5,15
41487,FALSE,29000000,315664,tt4136084,en,10.829116,5/6/16,48902953,110,Released,Florence Foster Jenkins,6.7,409
41490,FALSE,110000000,315837,tt1219827,en,68.726676,3/29/17,169801921,107,Released,Ghost in the Shell,5.9,2547
41499,FALSE,10000000,315880,tt3530978,en,5.004038,1/14/16,0,116,Released,The Correspondence,6.1,103
41505,FALSE,26000000,316002,tt1137470,en,5.213733,2/10/15,0,100,Released,Accidental Love,3.9,95
41509,FALSE,33000000,316023,tt2823054,en,12.237571,7/7/16,77068246,98,Released,Mike and Dave Need Wedding Dates,5.9,901
41515,FALSE,50000000,316152,tt1124037,en,10.223582,6/24/16,25035950,139,Released,Free State of Jones,6.6,439
41516,FALSE,6000000,316154,tt4334266,en,78.8072,6/23/17,0,119,Released,The Bad Batch,5.3,160
41521,FALSE,2200000,316269,tt3105350,ru,2.781177,12/18/14,0,120,Released,Calculator,4.3,38
41530,FALSE,18000000,316654,tt2979920,hi,1.377993,5/15/15,1500000,151,Released,Bombay Velvet,5.4,17
41532,FALSE,10000000,316727,tt4094724,en,13.1789,6/29/16,118587880,105,Released,The Purge: Election Year,6.1,1356
41534,FALSE,200,316776,tt1813757,en,0.157292,1/1/10,0,64,Released,Who Killed Captain Alex?,4.5,2
41535,FALSE,800000,316784,tt1877707,en,0.772555,5/26/15,0,111,Released,The Black Hole,3.2,10
41555,FALSE,15000000,317557,tt4341582,en,6.164561,9/23/16,10367161,124,Released,Queen of Katwe,7.1,103
41562,FALSE,8000000,317744,tt1629242,en,6.88876,5/6/15,0,91,Released,Careful What You Wish For,5.8,116
